HYBAS_ID,monthly_mean,monthly_min,monthly_max,monthly_variation,yearly_value,total_area
4050002470,87.24899983585908,12.870378721091075,100.00000000000004,87.12962127890897,100.0,2334255.539372549
4050002480,86.04861135001049,44.21584531059767,100.00000000000004,55.78415468940237,100.0,584130.900313724
4050002770,66.80210167649686,28.03205231741743,99.11380381881526,71.08175150139783,99.90376771825736,4527972.786784316
4050005720,83.29418639031769,45.67477930570282,99.99999999999991,54.325220694297094,99.99999999999991,3356924.6230980325
4050006520,90.87075665296989,43.824781677748206,100.00000000000024,56.175218322252036,100.00000000000024,3718919.7895686193
4050006530,95.51582352759169,46.18988233110052,100.0,53.81011766889948,99.99999999999996,62398.522666666686
4050007090,99.57481503696643,97.50910449142576,100.00000000000004,2.490895508574283,100.0,1302658.5854117644
4050007380,98.90987855424926,94.48801132600062,100.0,5.511988673999383,100.0,1284386.8468627431
4050007410,95.41142793841708,48.64302292038767,100.00000000000004,51.35697707961237,100.00000000000004,138628.48192156872
4050007670,93.74918503482509,32.30169028720915,100.00000000000004,67.69830971279089,100.00000000000004,480406.3692941172
4050007940,92.31005453306943,39.11800096778792,100.00000000000004,60.88199903221212,100.00000000000004,1358321.7323137252
4050007950,98.06492034567465,91.96102413681412,100.0,8.038975863185883,100.0,738532.893607842
4050008060,92.98668125575723,52.33501902422745,100.0,47.66498097577255,100.0,819296.0136862776
4050009280,95.22483699436992,79.21909600509038,100.00000000000004,20.780903994909664,99.99999999999996,1454080.6707450978
4050009880,87.06356070909463,17.899880896265586,100.0,82.10011910373441,99.99999999999996,524923.9269803918
4050009890,70.36251173979254,3.987703815619074,100.00000000000004,96.01229618438097,100.00000000000004,521811.3672941173
4050010160,79.61091395028215,39.12276750301286,100.00000000000004,60.87723249698718,99.99999999999996,541892.938666666
4050010370,71.74191300673863,25.995358227029108,100.0,74.0046417729709,100.0,5019400.009411759
4050010380,74.87431826927384,11.768043925793467,99.99999881528376,88.2319548894903,99.99999999999945,3376337.01643139
4050011550,72.0676243465678,0.044541515784745,100.00000000000004,99.9554584842153,100.0,378807.7323137256
4050012280,61.8288012665213,0.0,100.00000000000033,100.00000000000033,100.00000000000033,3239836.596274499
4050012770,67.07274491644446,0.5405262112321696,99.99999999999996,99.45947378876778,99.99999999999996,3648876.163372553
4050012990,61.38796930345551,3.8478113939965057,100.0,96.15218860600349,100.0,313776.7650588236
4050013000,56.32580488965146,12.608404940647397,99.99999917454474,87.39159423389734,99.99999999999972,9691625.628000012
4050047500,67.29533029289821,18.194815869256903,99.63115558660536,81.43633971734846,100.0,3672399.393372541
4050050210,92.53260392730517,75.72565094853047,99.97387635740064,24.24822540887017,99.99842077383244,10882644.43376469
4050050270,34.51762862394513,0.0,82.60095577895682,82.60095577895682,96.17949950760456,13679592.66329413
4050050280,66.13119972430788,38.75262572767567,95.00716596033529,56.254540232659615,97.99158013726787,11934635.486078473
4050050320,69.2523729019675,39.70249717984874,90.41158552996605,50.709088350117305,97.27208363010205,9296732.864862744
4050050340,82.4455598138432,47.33809370434315,99.22935878987296,51.89126508552981,99.8972747816644,7484962.355058804
4050050440,81.10142296351952,21.78725379066156,99.85614221096829,78.06888842030673,100.00000000000011,4907258.846352946
4050050450,98.44336143135597,91.74007192258144,99.99999999999994,8.259928077418508,99.99999999999994,4157733.102549014
4050050470,18.300087026770775,0.0,55.79104509159296,55.79104509159296,82.74291222603604,7578604.701686287
4050050480,96.9543435579482,77.9746721327625,100.00000000000009,22.02532786723758,100.00000000000004,10413556.402784318
4050050520,93.06086098737654,66.62338381571213,100.00000000000004,33.37661618428791,100.00000000000004,10624292.330509804
4050050550,75.52808040337469,36.25944200515499,93.94105005164448,57.681608046489494,97.69280206609623,2923667.574901959
4050050560,96.93024931713363,91.54840676827834,99.51699409902916,7.968587330750822,99.84993936518164,12168425.75886274
4050050580,94.1157646529262,86.03045912080923,99.2952455109852,13.26478639017597,99.6768508700643,6130548.250980398
4050050590,94.54549197925992,72.01290049303691,99.5613217539304,27.54842126089349,99.8815249766685,12146126.260980371
4050050600,34.67445879981563,0.0,89.89814534824005,89.89814534824005,96.2077293264635,6166560.883764691
4050050610,18.138570024604913,0.0,57.014744056266906,57.014744056266906,76.08338741563827,7489629.384117664
4050050740,93.49603354650185,82.0249152850571,99.4921780018167,17.467262716759592,99.98709134464838,4715376.38658824
4050050940,97.41968285250415,90.1998462363201,100.00000000000004,9.800153763679944,100.0,9243500.940274512
4050050980,8.283388930200328,0.0,44.83063212404561,44.83063212404561,64.78930990193787,5504751.513921583
4050051010,86.08542890013518,48.416196173492224,99.65035478790824,51.23415861441602,99.99857849329486,2279975.1758431406
4050051020,95.59399451745647,83.49173427487628,100.00000000000004,16.508265725123763,100.00000000000004,2463196.386313724
4050051100,95.55096338321322,63.63290423506642,100.00000000000004,36.36709576493362,100.00000000000004,1683115.984078433
4050051160,6.944053229488461,0.0,47.43637866891422,47.43637866891422,60.17100338944816,2942132.56937255
4050051270,11.39539994407616,0.0,50.405025086726326,50.405025086726326,74.12576629927734,8433845.351921571
4050051460,39.2599970795765,0.0,99.03450627390568,99.03450627390568,99.52224919479646,1349409.014313727
4050051530,96.69412708380086,76.39658978486517,100.0,23.60341021513483,100.0,2486291.225999997
4050051670,83.55320306521286,4.864439531338947,100.0,95.13556046866105,100.0,945577.5156470588
4050051890,89.23064329936774,56.07711619409819,100.0,43.92288380590181,100.0,615983.0106666664
4050052120,7.205256049599721,0.0,42.56072085435997,42.56072085435997,63.103118225152535,3520312.944549025
4050052650,99.31066292945462,93.16599190879796,100.00000000000004,6.8340080912020795,100.0,892979.1661960786
4050062830,97.54167833115223,70.50013997382646,100.00000000000004,29.49986002617358,100.0,101193.56835294123
4050110370,72.29933310347572,0.0,100.00000000000004,100.00000000000004,100.0,2552552.242078431
4050110480,78.73552410586349,20.700062069390945,100.00000000000004,79.2999379306091,100.0,5175601.160588233
4050136400,84.65283992987956,22.63327376270229,100.0,77.36672623729771,99.99999999999996,1267451.1383921576
4050136410,66.51467542917322,0.3443192250783225,100.0,99.65568077492168,99.99999999999996,2491418.9071372533
4050146590,75.85751273412541,9.53003219221802,99.99999999999986,90.46996780778184,99.9999999999998,8344800.436352942
4050148980,83.45277820133464,6.8545432685728285,100.0,93.14545673142717,100.0,2388009.808313723
4050151730,90.4834721135317,61.03245848119322,100.00000000000048,38.967541518807266,100.00000000000044,13478591.801882338
4050154410,90.84175292788397,41.91232287167594,100.0,58.08767712832406,99.99999999999996,208550.6242352942
4050169400,91.30644624209411,45.193677449089606,100.00000000000009,54.80632255091048,100.00000000000004,1235359.6032549017
4050186730,91.35788272565094,13.833412170706328,100.0,86.16658782929368,100.0,288839.65309803985
4050195690,91.88577727865906,62.496484513645015,100.0,37.503515486354985,100.0,3392074.5133725484
4050195810,83.46031980081264,37.11053706346659,99.92612130565315,62.81558424218657,99.99999999999994,4819268.582588239
4050225210,78.60069632779799,27.34142682178898,100.0,72.65857317821101,99.99999999999991,5226999.922352952
4050240510,90.916069877408,61.58854553274302,99.99999999999989,38.41145446725687,99.99999999999989,7550064.013882355
4050244900,87.50543395218769,57.07344938588522,99.99999999999996,42.92655061411474,100.00000000000004,25571306.97458824
4050247970,91.92783960679031,76.51770196305266,100.00000000000004,23.482298036947384,99.99999999999991,5179984.268666665
4050247980,88.93433246110209,57.50956003536936,100.0,42.49043996463064,100.0,562759.957490196
4050251620,93.53486003248126,28.462948436042478,99.99999999999991,71.53705156395743,99.99999999999991,6125360.441411777
4050251820,91.68663335114074,0.2396002136888952,100.0,99.76039978631111,100.0,46489.94184313726
4050255200,88.28667836338202,65.52823752667992,100.0,34.471762473320084,100.0,1086008.317607846
4050313680,82.11035179619294,34.736338509826574,98.56279840908007,63.8264598992535,99.99959958031872,4080777.258862753
4050325660,65.3025614467773,11.581786115519128,96.05099926575812,84.469213150239,99.987736757586,1332551.970470589
4050326920,75.18251957336345,21.741433771908053,99.6772078187814,77.93577404687335,99.96430808671508,1056990.128235294
4050327070,53.9621788385552,4.205217059266892,87.04232138117631,82.83710432190942,96.48597640308948,3770594.844745098
4050327110,89.76745600980304,17.910744134958836,100.00000000000009,82.08925586504125,100.00000000000011,6528754.254509806
4050333000,84.39619693784768,30.74537900288951,100.00000000000004,69.25462099711054,100.00000000000009,3984526.340392154
4050348020,92.48918969046036,33.36547853159638,100.0,66.63452146840362,100.0,823996.1702745092
4050348030,87.09685953413333,29.152546315568657,100.0,70.84745368443134,100.0,1536697.3683529417
4050416000,99.99999999999999,99.99999999999996,100.0,4.263256414560601e-14,99.99999999999996,68275.41525490196
4050416010,77.09086044123715,55.27591460190553,89.25858082315831,33.982666221252785,93.45809373449856,5429774.018901976
4050416190,93.13085134886398,72.19185121383718,96.9024462177519,24.71059500391472,97.47321079031724,4403555.64741177
4050420980,58.13581294835228,6.851713801038642,90.1470005423344,83.29528674129575,97.32814393744222,8143444.975333298
4050421200,67.03986270764854,15.821015044836798,93.83183658391542,78.01082153907862,98.18003346948936,3777091.089019603
4050427020,93.63990142255268,58.72216266200142,100.00000000000004,41.27783733799862,99.99999999999996,1178073.2108235278
4050431060,96.67043362919678,81.81988143439727,100.00000000000004,18.18011856560277,99.99999999999996,3540014.235294116
4050431380,95.97593033689431,76.48211873274052,100.00000000000004,23.517881267259526,100.0,6370662.583450962
4050438130,99.05851029775285,88.70212357303423,100.0,11.297876426965772,100.0,807661.5674901945
4050439980,91.43312522342471,38.31182564738032,100.0,61.68817435261968,100.0,1953827.871882354
4050440700,97.47925349214178,73.12684155039386,100.00000000000009,26.873158449606223,99.99999999999996,2906499.803490196
4050441830,99.27151194132072,91.2581432958486,100.00000000000004,8.741856704151445,100.00000000000004,173513.62647058823
4050448990,97.3813263744567,88.61487343058042,100.0,11.385126569419583,99.99999999999994,2760719.917058829
4050449660,79.7526894270171,55.20065427438484,98.56880361085176,43.36814933646692,99.6902946636592,12221548.916039214
4050462690,64.47422205090783,46.10256689388761,83.9331223630441,37.830555469156494,87.88601593595648,9948822.840117635
4050469430,99.91145655018549,98.93747860222643,99.99999999999996,1.0625213977735228,99.99999999999991,339180.6534117649
4050469570,89.3584959862594,69.24569075092084,98.29269487504696,29.04700412412612,99.35409021714034,2933396.24760785
4050469680,89.22405183792246,73.84085021561663,99.4100698845332,25.569219668916574,99.75698345667408,3568235.9916862785
4050475000,95.43736468490259,61.76913124094791,100.00000000000004,38.230868759052136,100.0,436751.4223921569
4050475930,100.00000000000001,100.0,100.00000000000004,4.263256414560601e-14,100.0,9428.428980392153
4050476110,59.33683412350393,14.478923156840931,95.96739710018608,81.48847394334514,97.0846931624005,2915053.604745104
4050483080,93.90496978209619,78.60264671522594,99.96654968193826,21.363902966712317,99.99999999999996,9258027.037215693
4050483160,100.00000000000016,100.00000000000009,100.00000000000016,7.105427357601002e-14,100.00000000000011,215078.19027450963
4050486110,90.86235168729358,49.32829016794639,100.0,50.67170983205361,100.0,4274352.745333336
4050486980,98.30300976532992,86.75391336428696,100.0,13.246086635713041,100.0,602627.5787843136
4050492120,60.540040901090116,23.998115633080086,92.8656661753656,68.86755054228551,94.98014355515326,1347227.89890196
4050505600,98.31767290293855,83.23924707372106,100.00000000000004,16.760752926278982,100.00000000000004,891636.6519607835
4050505750,100.0,99.99999999999996,100.00000000000011,1.5631940186722204e-13,100.00000000000004,136657.36286274515
4050508830,5.7522328053487035,0.0,22.968098740206973,22.968098740206973,40.09858418714431,2515132.279882349
4050508980,78.95888765690171,55.231344114655286,93.432729627923,38.20138551326771,93.72877713297312,615882.1189019602
4050509080,99.99999999999999,99.99999999999996,100.00000000000004,8.526512829121202e-14,100.0,50344.23788235291
4050510850,80.7588504110613,41.38275548087453,97.4800829406323,56.09732745975777,98.30738220386183,1589993.4098039204
4050548260,96.6041975969115,90.48963235668468,100.0,9.51036764331532,99.99999999999996,6734566.459999998
4050548370,95.54396072498582,82.90685459593267,99.99999999999984,17.093145404067172,99.9999999999999,7518301.534313733
4050567380,97.57739536291855,88.03559613564632,100.0,11.964403864353685,100.0,2486624.373764704
4050567390,96.4233735936851,58.97542427015932,100.00000000000004,41.02457572984072,100.00000000000004,1871372.352745095
4050578640,41.19065023553127,0.02316328662337,84.08107115587333,84.05790786924996,97.79936862107736,7863727.436901981
4050585650,54.20800991100693,0.2430001004601307,93.06141186489012,92.81841176442998,99.13591871172892,3104225.522117648
4050585760,85.65716279283687,19.92411328083696,100.0,80.07588671916304,100.0,66750.70184313729
4050603550,22.14371385134442,0.0,87.3976219509138,87.3976219509138,93.2084785589838,801903.47890196
4050625230,88.43820148320016,10.500199954960635,100.0,89.49980004503936,100.00000000000004,1317391.8685882338
4050625490,77.84364310611274,21.93888838930904,99.78128720693664,77.8423988176276,100.0,1544746.9033333354
4050627620,96.88149105165893,70.4685068152976,100.00000000000004,29.53149318470244,100.0,27065.25760784314
